title,company,location,Link
[웹젠] 모바일 스토어 관리(신입/경력),웹젠,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=69b41943222c2626
웹퍼블리셔 프리랜서 경력직 채용,(주)다름 관심기업,성남 삼평동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=830759b483552191
주식회사 디홀릭커머스 서비스개발 CTO조직 공개,디홀릭커머스,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b41bb1656430684d
[외국계 IT기업] 안드로이드 개발자,TrueHR,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=997e2b9a1342ab66
소프트웨어 개발자,하이데이타,창원 성산구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a1a4f6fd28d3394e
실시간 PvP 야구게임 기획자 (경력),네오위즈,대한민국,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2875c66c8b89e3a0
검사 장비 SW 개발자,(주)피아이이 관심기업,수원 영통동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=be550b710e246660
[인재풀] 게임기획,Electronic Arts,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=234063b895a041f2
2021년 1월 [시스템프로그램개발],나스미디어,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f44a6044e5cc142a
웹개발자,에이치앤원,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=55c9c7803735b385
변리사 (US Patent Agent / Patent Attorney),딥엑스,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7c78f2073df8cce5
(주)에어키 연구소 개발자,에어키,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=32db47635962bd8b
배달의민족 쿠폰/스탬프시스템 서버 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=89601c4e1d3c2aa3
"국내캐피탈사 회계,결산,여신 IT개발(과장급)",지인커리어,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ef6527b07fa3d2fc
AI Camera 시스템SW 개발자,베이리스,성남 수정구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7d76676d0124818b
HTML5 게임 클라이언트 프로그래머 (경력),네오위즈,대한민국,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a834f0503ceb5a7b
"스타트업 정규 개발직 신입, 경력직 사원",아이언트레인,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2552f3c3d29fece4
웹 UI 개발자 (경력4-7),엔에스원소프트,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=deee5c321d8bfb25
동영상 서비스 모바일앱 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=57a7d5587ef077e6
앱 개발자(안드로이드/iOS),이쓰리,서울 성동구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a54198ecb5580a67
현물매매 및 계좌관련 프로그램 개발자 (사원-과장급) 초빙 - 유명 금융권,로이스에이치알,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=76ca5ae3a320ed5d
Android 개발자 경력 (정규직),블룸즈베리리소시스리미티드,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d1951f4bddd26590
APP 개발자,프릭키브라더스,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c4c5a1092583dc9a
웹 개발자,리크온,대구 수성구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=1bd85c7da9168190
"[신입 / 경력2년 이상] 키넥트 개발자 (유니티, C#, C++)",지앤플렉스,서울 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=03981bf284a357e3
MBC 프론트엔드 개발자 모집,문화방송,서울 상암동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=98c2bd2cd74617ca
윈도우 광고 차단 SW 개발자 (네트워크 개발 몰빵하고 싶은 분),유니콘,서울 신대방동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b075ca963afd4d71
[관계사] 키즈노트 Android 개발자 (경력직),키즈노트,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b9c5404e0d5e2aca
공공기관/금융기관 개발 및 운영 개발자,아이티리폼,서울 당주동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=45f32f01cbf6187c
웹개발 / 매출관리 담당자,아이알링크,서울 성동구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2aa914949be72f9b
"신입, 경력 Web 개발자, DBA, Server 개발자",시큐리티넷,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=89906226cefe85e3
임베디드 S/W 및 F/W 개발자,케이드커뮤니케이션,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=95e3645b69c521d4
"응용소프트웨어 신입, 경력자",쿠노소프트,서울 성북구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=916893cf5da20e92
JAVA 웹 프로그램 개발자,비전브이아이텍,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=74204496e6087b4c
[포털서비스] AB테스트 설계/분석 데이터 엔지니어 및 서버 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b970fab4900ee5ec
대형 패션기업의 전산개발 전문가 (주임대리과장급),수커리어컨설팅,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a5d1f70eef25dbb6
"[펜타시큐리티] 보안S/W 개발 및 기획자 (웹, 인증, 클라우드, 블록체인)",펜타시큐리티시스템,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=8b4fa8f5a4ee0a1e
[데브툴즈] Back end 개발자,데브툴즈,안양 동안구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d022c5a0a5648c0c
에이코닉 웹사이트 서브 개발자 경력자,에이코닉,서울특별시,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ac59a1f9403f84dd
"[스마트공장 청년체험단](주)프레스토솔루션 각 분야별 담당자 (모션제어, 하드웨어, 소프트웨어 개발자)",프레스토솔루션,수원 영통구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c8fff72305f7411e
"MCT,기계 가공",태융이엔지,경상북도 구미,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=15efd218bd4b6587
데이터 플랫폼 엔지니어,데브시스터즈,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=addb0f396596c8de
[신규프로젝트][TECH]게임 프로그래머 (전문연구요원),크래프톤,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=8775f35107401df9
프로그램 개발 (신입/경력) 사원,코이노,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f6d4b0a535bc8113
개발자 신규/경력 정규직,thecompany,경상남도,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=4f4e528766e31349
만화경 서버 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=510fdc1ce1112091
"Unity, 3D Max 사용 가능자",태성에스엔아이,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=0070b48e8c779e1e
젊고 실력있는 개발자,라이너스,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a2323b1cb0faa74b
FrontEnd Developer(프론트앤드) 클라이언트 개발자 경력,에스제이에이치스튜디오,서울 역삼동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=89a05c7c844b1526
써니전자(주) 인사총무팀 전산담당자 신입 및 경력사원,써니전자,충청북도 충주,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=62b6753b1412b0f8
안드로이드 개발자,스포카,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=36a418cd05c30a44
유통 대기업 / IT개발자 / 과장급,제이떠블유커리어,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a3ab7375727f6963
렛유인 꿈있는 교육기획/마케팅/개발자,렛유인,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f64eff2bb5654cc1
모든(ModN) 개발자,모든,서울 성동구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=df61c1298275859e
AskStory팀과 함께 항해하실 서버개발자 동료,아스크스토리,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=5ab80a8ec25f8468
AskStory팀과 함께 항해하실 안드로이드 개발자 동료,아스크스토리,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=15b2f5257488c879
도전욕구가 충만충만한 개발자,엠카탈로그,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=35dfa2a4640be329
개발자(백엔드),레이즈지엘에스,서울 서초동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e8e60d7b06fd0aa0
[인프라] 데이터베이스 관리자 (MySQL),한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f392fe43498a473e
Security Developer (보안 개발자),Toss,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=857aced59dd116dd
웹 개발자 수시,어큐진,인천 계양구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=4e9d2fac16efdf12
"JAVA, C언어, 암호화모듈 솔루션 개 개발자 신입 및 경력",이지서티,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=11f4e5048af50bfe
채팅모듈 개발자,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3b752abecf619fe5
백엔드 테크니컬 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=cc778e2116c22ee1
멜론 상품 구독 & 마케팅 서비스 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=68bff5fe5cec0c61
전 분야 경력직 상시,고영테크놀러지,용인 수지구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a52742ab33613a20
"[(주)데이터누리] Java 개발자 신입, 경력",데이터누리,서울 강서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=643ef4db65461d01
윈도우 응용 프로그램 개발직,인터켐코리아,경기도 군포,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ec3a482fcaf78c05
Windows Application개발,포디리플레이코리아,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=93df1ba2255cbe03
(주)포도 [경력] C# 및 Unity 개발자,포도,성남 수정구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=99228fe095f2ffaa
챗봇 플랫폼 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=20d40ee61adffeca
서버 개발자,쿡앱스,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c6c1dc5e847704a5
Java 개발자 경력직,호미소프트,안양 만안구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=cd45a84b244ad253
서울시설공단 전문직무 경력,서울특별시,대한민국,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7ea37f5767d165a1
데이터 분야 관리자,마켓링크,서울 서대문구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=fd1216d2f8108093
[2020 대한민국 상생일자리 온라인 박람회] 소프트웨어 개발자(경력),나우리,전주 완산구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=169f9dc3423d35a1
"신입 연구소 연구개발직 (전기/전자/기계공학 전공자, 2년제/4년제 졸업예정자 또는 졸업자)",제일전자기획,익산 익산시,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=444f2c29a5140344
[포털/다음앱] 콘텐츠 플랫폼 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=34e1fddb8d97031f
SW 개발자 (백엔드 서버 개발 / 프론트엔드 클라이언트 개발 / 펌웨어 개발),메져에이드,서울 구로동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=83a03f1d655371f9
[MMORPG Elyon] [TECH] 서버 프로그래밍 (전문연구요원),크래프톤,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3ccb559a90e546b2
SW 개발자,고영테크놀러지,용인 수지구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d7d563e1cd2c3f18
연구개발직 펌웨어 프로그램 경력자,디와이시스템,수원 영통구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7b261645e7be6d5d
[스마트공장 청년체험단] (주)영우디에스피 PLC제어/Software/비전검사 알고리즘 개발자,영우디에스피,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ccfb27b4121b2201
이커머스팀 데이터 분석가(Data Analytics),에프알엘코리아,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=eda8754368c9cf8d
"[청년내일채움공제] 부설연구소 웹 개발자(PHP, JSP)",에이에스티홀딩스,경기도 화성,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7c43b139bd9124f5
RF System Engineer / RF Power Amplifier Engineer,삼정솔루션,수원 권선구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6e46c171253778de
"2021년 제1회 LogisALL 경력사원 (물류정보시스템,플랫폼개발,물류컨설턴트, 물류기술엔지니어)",로지스올그룹,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f81e24eca8e90512
Platform Optimization Engineer,스트라드비젼,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=743afd523e381f03
Machine Vision & 장비 오퍼레이팅 및 CS 인원,우리엔시스템,경기도 화성,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=16b51173fe320432
[자동차부품사]S/W개발(과장-부장급),비에이블컨설팅그룹,수원 영통구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3de4d6ec84af5f36
JAVA 개발자,지미디어,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=104d38fbe4ea2bcd
카카오 T 신규 채널링 서비스 기획자 영입,카카오모빌리티,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=bb41c699d2302dc1
[Anti-Cheat] 리버스 엔지니어,PUBG,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=13d125ac99fc6563
[용산역] IoT 서비스기획 (대리~과장급),시니어앤파트너즈,서울 용산구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3a542e474f4406d5
이구산업(주) 전산팀,이구산업,경기도 평택,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6539da4776ee8099
컨텐츠 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=64800a3e10302a50
[현장]개발자,포스페이스랩,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6f382b08f2801f53
"카카오하모니(다음뉴스, 카카오톡#탭 뉴스) 서버개발자 모집",카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=97de3514a688e32e
모바일게임 플랫폼 서버 개발자,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=cd88d84c85be0dda
"아스크스토리 서버 개발자, 안드로이드 개발자",아스크스토리,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=1c7bf6f00c5e70c8
"서버개발자, 앱개발자(Android)",아우름플래닛,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=eb965b91321a357f
[솔루션 벤처기업] JavaScript 개발 전문가,TrueHR,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b8807b6fe97d4b38
배달의민족 광고시스템 서버 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7373447255eb0505
[던전앤파이터] 2D/3D 그래픽 기술개발 부문 엔진프로그래머,네오플,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d343c1081e8d528a
"임베디드(Embedded), H/W 엔지니어 외 경력 정규직, 계약직",아르비존,인천 연수구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=55e125c20e3ebf00
(제약대기업) IT기획,화인크루,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=8ec22d0b144b495a
신입/경력직 php/mysql 웹프로그래머,상상너머,광주 서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=752b40d683473bf6
IT기술지원,이례시스템,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6b658ea20ec1f3d8
모바일앱 개발자,펄핏,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=671f3c6962e9a732
[카카오 클라우드] 어플리케이션플랫폼(APAAS) 서버 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=eb96832ac48c9f81
게임퍼블리싱플랫폼 서버개발자 모집,넷마블,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c5945941dd4f0422
MongoDB 능숙한 Python 웹 개발자 - 정규직,코리아뉴스와이어,서울 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2f8a6bbca95a18ce
궁합보고 개발자,마이핏,서울 동작구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ab495f152c9d7e45
WEB DESIGNER / PUBLISHER >,주식회사오버노드,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=bd1b3d91303ec880
[지니뮤직] 개발직 경력사원 (지니 서비스 개발),지니뮤직,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=5a5a2ac1284acc51
"중견 전자부품사 연구개발팀 S/W설계 대리, 과장급",마이더스에이치알,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=16c2787f8fdf207e
"2020년 하반기 SW Test (QA,테스터,검증) 신입/경력",인피닉,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b3348a5c57c10b05
[코드마인드(주)] SW 개발자,코드마인드,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=bb2fae3f585232bc
서울 강남구 인썸니아 시니어 개발자 및 퍼블리셔,인썸니아,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6c1d50662fa2d7f7
대기업 투자 벤처기업 Frontend 개발자 (경력 2년이상),인파트너스,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=957df3f107006ff3
